placeid,lat,lon,drogerie
ChIJ1cNA4FVzsEcRdhT7J--0JM0,52.3875218,9.74895,other
ChIJD6WRe_EKsEcRoYRpO5ci66w,52.324811,9.782172,dm
ChIJP99BNrd0sEcRBQ3I9cGpAnQ,52.370661,9.737461,dm
ChIJB_IF0J90sEcRrK7rihW_rlc,52.387846,9.724296,dm
ChIJy_XB7yALsEcRY0j7rvS0Ac4,52.344085,9.764902,dm
ChIJKcLTjKoNsEcRkRmKvZGg1NA,52.42497,9.829758,dm
ChIJP99BNrd0sEcRwr6e7Cb94_I,52.373438,9.73686,dm
ChIJH07u9690sEcRFXnydknvwpc,52.3774867,9.7377094,dm
ChIJAXmbBVcPsEcRVB3A1i1BKms,52.37569,9.978154,dm
ChIJ2Q6E2iB1sEcR4QK0CPUpGHM,52.3445,9.717956,dm
ChIJn9JWNdpysEcRG3ZTgEHJhnM,52.435652,9.755369,dm
ChIJkz_nGG0KsEcRP6kaKmkkDfw,52.307632,9.81092,dm
ChIJ10GhHuxysEcR244mse9DzLo,52.446953,9.739573,dm
ChIJ6TrbnVB0sEcRB1XK8Vqo1Yw,52.3597805,9.6788156,dm
ChIJaYHsM6M5ZUERY4gqnCnZQlk,52.361693,9.765926,dm
ChIJrc5cFKmvukcRoQFbGkB4tMo,52.150767,9.9510966,dm
ChIJgw9d47V2sEcRwmgawy7PYQ8,52.392476,9.6170394,dm
ChIJ-5fgt--OukcRkWxin6wfFOI,52.105258,9.354085,other
ChIJhcYu_0D-r0cRMJgYKk2uQCg,52.321031,10.229126,dm
ChIJmSyzmGj4r0cRcUZ6wLUS2e0,52.264853,10.365608,dm
ChIJ78VFNbGCukcR-ob3_nJP21M,52.304807,9.487269,dm
ChIJTRwbyPBRZUER-kGNSu6X90M,52.154356,9.949772,dm
ChIJAwRoAfd7sEcREePUlun3qso,52.425758,9.426518,dm
ChIJ8Tvl04F1pEcR2Pk9cOh3bt4,52.210988,9.570822,dm
ChIJ5-OAteJRZUEROPW1LBgtCb0,52.163464,9.97141,dm
ChIJuSEwQMhksEcRws8eo0pY56U,52.503795,9.480583,dm
ChIJ2WfRFH6rukcRTLN42UXaX9E,52.174056,10.098772,dm
ChIJRZ6cJZQLsEcRytO_hp9d4Qo,52.361629,9.827056,dm
ChIJW6pbJ2YMsEcRSisO1s4jfPE,52.39718,9.83185,other
ChIJaUEdc8ZQpUcRJ42dwxE2tIk,52.1521004,10.3301067,dm
ChIJhXhgye-OukcRkkFouWjavPo,52.1052315,9.3546533,other
ChIJiUomT2KBukcR7f6zDXWTH5w,52.27407,9.36758,other
ChIJUStFrw8IsEcRLAFfWGQMYLw,52.2967173,9.94382,other
ChIJjQXS22F0sEcRE6qHJbKpC3M,52.37297,9.69237,other
ChIJ5Qft7x-MukcRscejLHb-sG8,52.0755027,9.3299097,dm
ChIJQSre_B1xsEcRFI-v-cdnb_4,52.4258508,9.5965306,other
ChIJ8-cXQ5MMsEcRPWI5Cobl_4U,52.40248,9.79854,other
ChIJ7f3RvjtzsEcRlRvTZFSPYtA,52.4149,9.74617,other
ChIJN7jpJoVzsEcRJ6HwiMPfFE8,52.40082,9.69156,other
ChIJYXc4Tqt2sEcR_K7HTDM_bTw,52.39499,9.63638,other
ChIJv_JZjNR2sEcRcS2t7-Kdc0Q,52.39699,9.59132,other
ChIJT_VBg6mvukcRhN5fPdkZgzk,52.15203,9.9526,other
ChIJ2eoIQqC7ukcRFZ9Ub1G90vQ,52.0808279,9.7933713,other
ChIJAx3pd6R9sEcRl7-ifFav7YE,52.45413,9.35285,other
ChIJv9uw6HyWukcRnv2-EuJ-MRc,52.0653207,9.5895174,other
ChIJIWtSE690sEcRcLZ-nnSfwUo,52.379572,9.74206,dm
ChIJm9VHV2xysEcRXiI6-Nzf9wk,52.46233,9.69951,dm
ChIJ_b4qQK90sEcRmeJPtBB067Q,52.3802372,9.740431,dm
ChIJ18cDPhpFpUcRHbGbNIowAHQ,52.04732,10.37204,other
ChIJQS15LUuSr0cROQksAA9g2tA,52.4242375,10.7887593,dm
ChIJDSXNcEuSr0cR1WhRz71ALi8,52.4217796,10.7862241,other
ChIJLTLQ3NqSr0cRwl4Y5_gfBGo,52.421116,10.721931,dm
ChIJsQDihj5_pUcR1mvqa6w5dLI,52.12029,11.01923,other
ChIJhyfTYlKTr0cRVKd-lWfRl1M,52.463464,10.724129,dm
ChIJ30eXINj1r0cR3N0_Lk8U7Sc,52.264618,10.528543,dm
ChIJAQ9IV2H2r0cRmaU_PELUbA4,52.273038,10.506277,other
ChIJ_R3tAc2Kr0cRUkbCerirL6k,52.25221,10.641304,dm
ChIJC2C_MT32r0cR_xtTEHC-c7I,52.247794,10.487168,dm
ChIJx1l6WQn2r0cRo4jLeorxUJg,52.250583,10.514505,dm
ChIJ2xptU3b2r0cR48Loej2tlKA,52.262457,10.5215732,dm
ChIJISJvrUFepUcRTBAqxymYv34,52.16703,10.573006,dm
ChIJKbSPvivvr0cRALJzAzk44cA,52.485846,10.546737,dm
ChIJJbQDFqNepUcRi3KLCpwhq2Y,52.158065,10.510345,dm
ChIJQz3ORSbvr0cRQUlpzggpkus,52.4778353,10.5421908,dm
ChIJmYDH-GaRr0cRoJdzoUhDy2o,52.43813,10.83958,other
ChIJE5KO9S6Br0cR35hZzns1hWk,52.24086,10.99564,dm
ChIJYV88pc-Sr0cRfRdJmT4Fu-o,52.4182497,10.7149802,other
ChIJZQtyI4JfpUcRCZUORWv8I3s,52.22312,10.57043,other
ChIJp3J4311fpUcRjaj8AEgP3mY,52.22672,10.5379,other
ChIJBZ4cV1dfpUcR8oh_PnQVTwk,52.22819,10.52605,other
ChIJtyiDXFlepUcRaiiTjgYXaQ8,52.1722692,10.5553559,other
ChIJB6RjnItepUcRR49UefoE1Cg,52.16443,10.53952,other
ChIJub8yC6JepUcREyJmUrhpyGQ,52.1550563,10.5126055,other
ChIJORO7bHf2r0cRnlnq4l8tyR4,52.264327,10.521448,dm
ChIJSyngQMRIZUERNNoaviJxpNQ,52.249819,10.8182264,other
ChIJxyRrgFdfr0cRCaSVACMrDBk,52.1305064,11.6357973,other
ChIJR6Xc0Iu4qEcRY_JKhCDrqW0,52.37503,12.4229823,other
ChIJEy_9q1dfr0cRm6-GqJ1nseU,52.130164,11.6363,dm
ChIJNbiQdlfAqEcRZFe8ZitPpu0,52.4081414,12.5653463,dm
ChIJa8EfLfHAqEcRx9_ebqX27iU,52.407588,12.546564,dm
ChIJw4vSzCJfr0cRj9OY4ovF6dI,52.160175,11.635781,dm
ChIJEy_9q1dfr0cRA8lQXOJolis,52.1300836,11.6376142,dm
ChIJEWTYZVVYr0cR5lMtu1xQXQs,52.1603192,11.7234792,other
ChIJP5812M-cqEcRjKxz9ABWV7Q,52.0716026,12.689931,other
ChIJe6BFX1fAqEcRAjFEFtG--pM,52.4093148,12.5616709,other
ChIJYbUb60-qqEcReyavf-OBvPI,52.1161139,12.0782379,other
ChIJk3Pjrgr2pUcRC-ICSqmSHtk,52.1062416,11.640822,other
ChIJdSgoU2awqEcRRuey3eT0NyA,52.2680247,12.2834819,other
ChIJIUOzrgr2pUcRIEVMQT3kd5I,52.106169,11.640636,other
ChIJXUMUyhhOqEcR_Si4jJpd5ME,52.5212142,13.412494,dm
ChIJUb6Cd_tQqEcRdE0FLnTms7Y,52.502838,13.324,dm
ChIJpTiYcslRqEcR2a-pMrOEiEA,52.509732,13.376975,other
ChIJw_A5PlRQqEcRN_HHNObGRIY,52.5039962,13.3377997,other
ChIJoxBcesJRqEcRtQ4R5Was9WQ,52.520485,13.388733,dm
ChIJoT0uCWtJqEcRAlcQBv6vuIs,52.5068869,13.5600819,other
ChIJA9aDr-JQqEcRjyFvNoKsLrQ,52.50856,13.32241,other
ChIJo7MtGltOqEcRZtpwHElSi-g,52.508565,13.449583,dm
ChIJS2odZI9HqEcRC6YdzvSsBf8,52.402744,13.58578,other
ChIJEV16lt9QqEcRN0xYjygb3Tg,52.506079,13.306548,dm
ChIJw_A5PlRQqEcRDxy_t0eDmLA,52.502637,13.341581,dm
ChIJX0lnRUBQqEcRa1uXFyyx8Fc,52.485685,13.355863,dm
ChIJKQN3xCdQqEcRcdwLlu0VNKs,52.490073,13.389467,dm
ChIJf2vQzG9GqEcRS6y3mGoNObA,52.41587,13.49525,dm
ChIJ7942tjNaqEcRtoy946JPAcc,52.433581,13.259984,dm
ChIJcRPPd4JaqEcReP9wk7t23UE,52.465517,13.326266,other
ChIJD9b08YVaqEcReQmOP97XSvU,52.4559185,13.3214866,other
ChIJu-jM_P5aqEcR2PqW9tGQzlY,52.42756,13.303337,dm
ChIJeYezYxBQqEcRZgzranOVC-c,52.474534,13.3651707,other
ChIJEbHJuYxOqEcRL8wR6cfaJSw,52.513976,13.4745867,other
ChIJB3zXilZFqEcRk-L87eR1DVg,52.454097,13.384565,dm
ChIJSVjafaNPqEcR8XubkRbWkKw,52.480265,13.435948,dm
ChIJT02g-LdPqEcROq1iYOUwoKg,52.487575,13.424674,dm
ChIJw4E7tJtPqEcRyR39BC6FXX0,52.467392,13.431714,dm
ChIJBWnypt9QqEcRkvtHaMYGOAk,52.508776,13.305237,dm
ChIJfYVqyslOqEcRzW-iiYP3fhA,52.507765,13.512795,dm
ChIJ_9VwEWhIqEcRQHWvUXhBRC4,52.457861,13.5790316,dm
ChIJEV16lt9QqEcR--Ow5k4lrAw,52.509765,13.306033,dm
ChIJZwRhI59ZqEcRe6SXdn51ma4,52.438788,13.215351,dm
ChIJk2Bg6xBFqEcRnqwzyrEvGwY,52.42529,13.4003,other
ChIJZ8xqxstRqEcRS5rgZPGE2o0,52.508172,13.375042,dm
ChIJKXqUg8ZaqEcRuS54RsbTIcs,52.4363714,13.3452592,dm
ChIJx42RDzFaqEcREnpNN9hyIFs,52.436575,13.261949,dm
ChIJI8nNkC5PqEcRWvY5szOx90Y,52.468768,13.513738,dm
ChIJbY3AhoZaqEcREredykoIaMU,52.4579447,13.3211605,dm
ChIJkQidSoJaqEcRfxTSdoYpAuk,52.461913,13.325093,dm
ChIJQ6B8s1dfqEcRnp2qNQN8Xyg,52.395753,13.101488,other
ChIJuUiGufhPqEcRj0hdFlZMrh8,52.45947,13.38536,dm
ChIJxRBcgdr1qEcRT0_bDetI9Is,52.400608,13.05524,dm
ChIJPbKBmt5FqEcRRlaZECs7bgo,52.423043,13.475691,other
ChIJv97viBpfqEcRd6qZKmTVGD8,52.370297,13.1340729,other
ChIJk4F2klhQqEcRqtS8g4_l4lI,52.493401,13.3324,other
ChIJ_c_cqMNQqEcRFlF0UIPQqx8,52.49802,13.29809,other
ChIJiwEAEbhPqEcRHVnriyhrYqo,52.4860177,13.4215097,dm
ChIJ9XwxNkZPqEcR8duEIY0Ul1c,52.465263,13.486012,dm
ChIJlZOoI5hIqEcRIEEBNZCiSec,52.451442,13.529631,dm
ChIJ02sY4un1qEcRTg2xd2QxUPk,52.39231,13.066693,dm
ChIJNxVBRGL2qEcRfdkHSi2TE50,52.423854,13.05353,dm
ChIJT-dWkzJJqEcRdJatqOrJCUI,52.50028,13.516602,dm
ChIJme_0qQZKqEcRYLAA0Ex2ddE,52.51626,13.648141,dm
ChIJTywmirTzqEcRQgXqZEb_v40,52.3985036,12.9193657,dm
ChIJOY9YSXZZqEcR9UEZXW4s81g,52.43229,13.22007,other
ChIJWzNPlHhQqEcRfh9RT5UiORk,52.46615,13.32794,other
ChIJsekhmnQ7ZUER1Gpv-UHL0bg,52.4242801,13.82224,other
ChIJkVr8lVZGqEcRjruHCxlPVnY,52.40296,13.52475,other
ChIJMVedHEJPqEcRlReb5KIznAs,52.4643,13.47277,other
ChIJ0Tdd7DlGqEcRX1jMdbXwPfQ,52.424775,13.52771,dm
ChIJe88y9ypGqEcR7-Xsf6ICMFI,52.437595,13.547591,dm
ChIJ6zUQwO44qEcR0qu-JblrkUI,52.3726794,13.62135,other
ChIJmSrX0ZJJqEcRUwnB5f0XJ5U,52.5057,13.615602,dm
ChIJzf1NLIJaqEcR9uiFe5qt66c,52.4628849,13.3248121,other
ChIJFWefR59ZqEcRBKA6UUaCq3A,52.43919,13.21417,other
ChIJk5QUVpBFqEcRgTq7D3uqNtU,52.43792,13.44638,other
ChIJqQa2a6QwqEcRMo3kAEQhZtc,52.4227866,13.7514143,dm
ChIJk5rZecxPqEcRA0wnWVbVL8k,52.495079,13.416649,other
ChIJl3cAiTlGqEcRHEtFcQmm_H4,52.4256019,13.5271083,dm
ChIJ_-PT-nMRqEcRU5R-YzPhfis,52.13525,13.60921,other
ChIJcfzzbAI5qEcRMzVNOYNzcco,52.37778,13.64642,other
ChIJ1ydeplLuqEcRF3XN8m1ix14,52.4750172,12.8453236,other
ChIJVZrdBlFsqEcRX-_KC5zUZk0,52.1608882,13.4028905,other
ChIJH_D19yhXqEcR-rZt1WiHZuU,52.5127016,13.2663743,other
ChIJowkA2DBaqEcReEFSH7Z8zHs,52.4378028,13.2631266,dm
ChIJq2e_mjhQqEcRUHw0R2lVhSI,52.4901629,13.3613846,other
ChIJv21cISZQqEcRqD_dJurGrIE,52.49055,13.38609,other
ChIJ-X4CN0xOqEcRUBYBp-EVd1o,52.4998671,13.4384459,other
ChIJA01S0jNaqEcRstwIovfaXCE,52.4342182,13.260487,other
ChIJVRwmEWhIqEcRmVnoJjZuylg,52.456932,13.5776046,dm
ChIJM1iL975FqEcR7k1R-b_dUjI,52.4267,13.44814,other
ChIJUVqlWnKYB0cRd2lJmNQbX4E,52.3428285,14.5505373,dm
ChIJj4fMTyXsB0cR9azzMH75D3g,52.1038888,14.2648648,other
ChIJV8rC40aYB0cRQn_wBOiqT9Q,52.34652,14.52264,other
ChIJoy_ldiaIB0cRvyHPmD_J6bA,52.34668,14.07148,other
ChIJ5Usy2crHB0cRreT8-p_1MYw,52.0899432,14.6491612,other
ChIJE8aOdGKHuEcRkCiq1fS6EM0,51.8353795,6.6129528,other
ChIJBYMmGYh9uEcRlgLvCHtYYa8,51.836121,6.615344,dm
ChIJgZzKPCt8x0cRdTK9_s_Dg3w,51.75975,6.3961,dm
ChIJI14mQYh9uEcRDT1VtAIJDyg,51.83726,6.61503,dm
ChIJxY7La4x3x0cRbaKFTLoc8UE,51.831097,6.24485,dm
ChIJX6CSxAtouEcRB_MTPV6FWwU,51.99186,6.91791,dm
ChIJ-W7dBbeauEcRKNsPk4t4_2A,51.65743,6.6182743,other
ChIJK62OxDdguEcR3WB5clLhTjk,51.8420917,6.859464,dm
ChIJ1zov7xqUuEcREy36773mU6g,51.562365,6.736426,dm
ChIJJz1D3M6UuEcRJPWDoHSt2_o,51.542589,6.818175,dm
ChIJOdwOJiCRuEcRxlQ23Rr3w2s,51.598464,6.683182,dm
ChIJbxCXkh3yuEcRyg0aw66DzPU,51.66024,6.963796,dm
ChIJN1q8dtnuuEcRsnjOIW3GeZ4,51.573211,6.990629,dm
ChIJM7Hu_9juuEcRMqMRnujDCPk,51.572747,6.993239,dm
ChIJWSMwnEKduEcRKQjODesF88A,51.654501,6.44148,dm
ChIJSZHnBTRux0cRqNdHpTXxWZU,51.6748602,6.158914,other
ChIJ_48q7gB0x0cRrc4hKjDiIZY,51.7792279,6.1302383,dm
ChIJefI4Dqh2x0cRx4YY02zn1FE,51.795972,6.151161,dm
ChIJKUsIDKh2x0cRgYq6XV2swn8,51.7871146,6.1377863,dm
ChIJSZxbqTZux0cRD5K1sdlmGuo,51.6747779,6.1579727,other
ChIJsecjhlsLx0cRFx1Ec-52rxw,51.7906739,6.0110373,dm
ChIJO7PCFiVix0cRqD21BWeykN8,51.60369,6.37706,dm
ChIJu6_dk11mx0cRn2_0xPvgoG8,51.582769,6.246395,other
ChIJ67YJhpxeuEcRbf3aZp0CfUU,51.89451,6.98584,other
ChIJleNi1CmAx0cRWcfGYY0R7WI,51.84654,6.42722,other
ChIJhbSyMu4wcEERy_UAAqN-pJI,51.561186,6.763688,dm
ChIJDycv6oZ9uEcRh3ur4MDtD3A,51.83901,6.62237,dm
ChIJF0Hu1aZ2x0cRHiiaUAVT7Mw,51.792306,6.141014,dm
ChIJNaFZwxf0uEcRmKEqALevTaw,51.75076,6.97166,other
ChIJlaPvtwWOuEcRwsDow65jTrk,51.6675207,6.7425034,other
ChIJzzqmeGNmx0cRP73JvP9O6c8,51.58868,6.24568,dm
ChIJPfs_6Ih9uEcRBkKqRfXUISI,51.83964,6.61522,other
ChIJdwEuIuTxuEcRHZi3ZSuapas,51.6520434,6.9830226,dm
ChIJw0OqLqCEuEcRSZcWAzQWBSA,51.69097,6.54499,other
ChIJM9xsk2-UuEcRCVvMyL-zGZc,51.5611285,6.7641746,dm
ChIJXcVBY4x3x0cRME94fG_Ly9k,51.83185,6.24569,dm
ChIJs_0DGcbouEcRg7AX4LlJ5R0,51.5474943,7.0116001,dm
ChIJm1bSYsO6uUcRsjVReWxwAFU,51.960347,7.627419,dm
ChIJSe1ML94auUcRGhk-ZVD7DBU,51.59597,7.43883,dm
ChIJF1vkUy75uEcR10EVALDcpQQ,51.750945,7.193759,other
ChIJc1GVBBoRuUcRQq8acwQDw8I,51.552554,7.543914,dm
ChIJtz3iUOUcuUcR8GGckA4NDbw,51.591847,7.338067,dm
ChIJz_CIUd4PuUcRKIwNDdS757Q,51.614334,7.523788,dm
ChIJEw7XRUQHuUcR7-ZFfIzSj-s,51.771781,7.44514,dm
ChIJMaOdaJG6uUcRc9wDdRuNAL8,51.973817,7.612077,dm
ChIJYcXMGawEuUcRovyJkjkaT4I,51.6240837,7.396091,dm
ChIJ_67ueSC7uUcRc8FXo6ULmgA,51.9624116,7.6443512,other
ChIJ3bJmjti6uUcR5rITuHpn1hE,51.957288,7.641093,dm
ChIJl11n16cduUcRnVavv6b44Oo,51.5810695,7.3082496,dm
ChIJyewqED_juEcRCFHjYVCvBuA,51.61397,7.1975953,other
ChIJk_w_HInhuEcRJvsmo6BCsN0,51.542479,7.220923,other
ChIJ77tt6YrluEcRvvqUtnVELx0,51.57877,7.053836,dm
ChIJ-WXCts-6uUcROoA3fOF-uis,51.95285,7.625395,dm
ChIJ15BRNL_6uEcRFstXW0Td1Nw,51.6544701,7.0972565,dm
ChIJczqTS0viuEcRkdz8mH0ppCo,51.572148,7.212012,dm
ChIJoW-U8ty6uUcRXmvqa-RFAfg,51.961444,7.632442,dm
ChIJbS8JvIrkuEcR8zetuKVS_tM,51.5941491,7.1378127,dm
ChIJPcNyXaC9uUcRof8ikFzhaSQ,51.978088,7.7834,dm
ChIJGeMvONIduUcRCdV1_zXq7KI,51.548572,7.309708,dm
ChIJF_m6DfekuUcRRmN6M3DCZow,51.9038178,7.6432901,dm
ChIJv9jBNNHluEcRcF2aq0MBn90,51.55896,7.091756,dm
ChIJb-abcRqwuUcRv4EeayO00UI,51.958232,7.569127,dm
ChIJYeKlWUuuuUcRagG_Iztdw3o,51.9246372,7.5223767,other
ChIJ-xHFaqhVuEcR1_CWzs_XHAQ,51.825692,7.270244,dm
ChIJFyM7PzqpuUcRqyGwbWyASxA,51.85615,7.48583,dm
ChIJe5bPhzR9uUcRRq0jBmOLGf4,51.574976,8.10553,other
ChIJBdIdCtIFuUcRG9pq2wq1oGk,51.689463,7.465331,dm
ChIJDzvluCyluUcROekyxQuDH_c,51.943286,7.630087,dm
ChIJcSF6KWlQuEcRAXwpDZvSZWI,51.944146,7.165796,dm
ChIJkQ_wwtu6uUcRc9DTEQsxATw,51.9577877,7.6350662,dm
ChIJ36bAd2mnuUcRY8JPv5YAlmw,51.7898817,7.620127,other
ChIJ6WcuqHm6uUcRMjmHoAkL7DA,51.9959948,7.6025884,dm
ChIJmZ_0DnCCuUcRgVTgUrHNcyI,51.75635,8.04076,dm
ChIJmUYkXC2tuUcRW_yCPQVOa6I,51.929414,7.361244,dm
ChIJZzJ-ndt2uUcRjzCASLBGZM8,51.687559,7.88483,dm
ChIJbZtbe48ccEERkZExwizQlHA,51.8443446,7.8271848,other
ChIJvbI9x1eQuUcRft-gH4PUeIQ,51.955501,7.973062,dm
ChIJIcSGZIyduUcREfng2kZBxBA,51.7629343,7.8945117,other
ChIJl9jeF4hvuUcRQqAoGmPs3Ls,51.5553345,7.9125393,other
ChIJobvkor10uUcRSkjtIsoyH-A,51.694523,7.759459,dm
ChIJORUXUahVuEcRInFInzphYmo,51.830478,7.27744,other
ChIJjRi54SAQuUcRugbfjbTVQSA,51.60878,7.52441,dm
ChIJm33NsHR0uUcRwVzu0W6JaZM,51.6813413,7.811864,dm
ChIJFYMDqeAauUcR8ftpgU9gJBY,51.59532,7.44066,other
ChIJcQdGQoUSuUcRYX1kR_G4qbc,51.593462,7.661931,dm
ChIJA9CLHsoMuUcRZ2QMVWWHBHg,51.661504,7.7430656,dm
ChIJJe9biNhiuUcRPxAZrbcot2Y,51.5605101,8.079567,dm
ChIJCx4nTd4PuUcROJVQEV_HN5g,51.614129,7.523396,other
ChIJvZztl-ICuUcRefrF4-e9Ep0,51.653166,7.34111,other
ChIJB5QiXFE7cEERjJZSa0uWDOg,51.652574,7.341011,dm
ChIJv4Rft9MTuUcROZ9d2zk347o,51.5605512,7.5973548,other
ChIJm501hvgQuUcRZ6gPlg0U2lI,51.568292,7.526129,dm
ChIJnc9GXHm6uUcR8kFvB-IT6EI,51.9948349,7.6040255,other
ChIJHUJ47rSOuUcRPXX7ot0iBR0,51.9771518,8.1438937,other
ChIJV1C2KFHhuEcRqf_Wb-EeCX0,51.54406,7.16062,other
ChIJCVuHBkWQuUcRdXHa2tdsDMA,51.950052,7.9887554,other
ChIJG11h1IwwcEERLxsNSyav1dA,51.56788,8.12951,dm
ChIJwagM1LUEuUcR69EOla8IdM0,51.6235,7.41182,other
ChIJRRN2gh6OuUcRNIRt1pjg1lA,51.9858818,8.0417614,other
ChIJYUMIfeAauUcRWvMTVaLazq4,51.5952003,7.4376975,dm
ChIJd128zYdvuUcRGIm0EX7-WaE,51.553355,7.9099471,other
ChIJaxS4AOHkuEcRkwOU5j0tios,51.6126551,7.1176654,other
ChIJT9BdS7PluEcREm-Xvvoa0nc,51.5803012,7.1058995,other
ChIJPbrxanzvuEcRxlEX1y2qymQ,51.5918,7.04983,other
ChIJeSQLjz7juEcRTUtCJ10CjwI,51.614291,7.199894,dm
ChIJHVhxPuICuUcRhLAHuFUnVpo,51.6505635,7.3388575,dm
ChIJbxPepWEBuUcRzt0JdMNF1AI,51.7076493,7.3786384,other
ChIJwRF4bIUSuUcRrtdDAaQL5hs,51.5928844,7.6627965,dm
ChIJeXH1tpw-ukcRVb3oZVZgDBs,51.9929498,8.6054176,other
ChIJOYzOc5tEukcRALkmUXQijpw,51.9351934,8.8775491,other
ChIJOQIrZ8A8ukcRyro4sTXI3io,51.991094,8.509981,dm
ChIJh0CwCRQ9ukcRip0C8GxMYK4,52.026519,8.530932,dm
ChIJh0CwCRQ9ukcR_D7xQp6-uxw,52.024653,8.534198,dm
ChIJa0J9jihoukcRLVVHD5HWjys,52.0280356,8.903612,other
ChIJnSdtVadMukcRzi6bENNg22s,51.712714,8.733461,dm
ChIJY-jXbptEukcRbX8F9JgyTmA,51.9353158,8.877113,other
ChIJlTFCSBE9ukcRPXOW-WLosDU,52.0247853,8.5314847,other
ChIJheGSSITKu0cR4ND5UAeLGxk,51.6710163,8.5995211,dm
ChIJma4jqJMlukcR0m5nsK6T4rw,51.906921,8.37948,dm
ChIJ11DRTfNaukcRuCeZ3l-GgE4,51.872807,8.9448958,other
ChIJhyqVXOU7ukcRhCIA8cDPGCI,51.95255,8.57219,dm
ChIJtUwH15dMukcRdLabXO6IqrU,51.7170114,8.7518834,dm
ChIJt8X7CwMpukcR566KCdpCvmk,51.852587,8.287779,dm
ChIJcTdzThE9ukcR7LdOE3MKQ_w,52.0251682,8.5312352,other
ChIJWbIL889MukcR1YkJ4ZrCed8,51.703457,8.76933,dm
ChIJOwDE0fAkukcRKlyFsZGJzIo,51.9452,8.42295,other
ChIJofA03EcpukcR0roN-uTPSoA,51.83252,8.31115,other
ChIJr-7ZAbfRu0cRZoBGXG1UdYI,51.607037,8.336155,dm
ChIJp_QBgVDSu0cRI1YomSiW1dI,51.674829,8.347783,dm
ChIJxzsfc-ZEukcRr0aGx4ojYoI,51.9083902,8.873835,other
ChIJXzYT95tEukcRyliWVTjtjDs,51.9360941,8.8816956,other
ChIJD2XI7clDukcRNNQtsx1cB4w,51.9805,8.84562,other
ChIJu0OpnxA9ukcRcmRNcDQ4KHo,52.0208023,8.5314752,other
ChIJXzdVTQAuukcR0FqooW5zrUU,51.8071687,8.4264057,other
ChIJE-g_hrRVukcR6ziA-TN4lFQ,51.7339896,9.0233184,other
ChIJsS-rx0hOukcRj9uoOeDbuEc,51.8072801,8.8416873,other
ChIJPfIEBIsvukcR4l-kQvSTR2M,51.88689,8.4225,other
ChIJGceGyEYpukcRw5CeG8HfQKE,51.8306531,8.3050086,other
ChIJAVjKh0_Su0cRZ5LeXcIKxAk,51.6700643,8.3437274,dm
ChIJf6zQDPUBcEEReAd95NXmwGQ,51.9478504,8.2841148,other
ChIJeywLGZpApUcR9g8EUh5TJIA,51.90862,10.42692,other
ChIJKVbhMN_UpEcRLeFCqjj7adg,51.5561916,9.9398233,other
ChIJdRbbAZtApUcRstZMcyI4imM,51.907292,10.4289086,dm
ChIJBeHxPukspUcRQ5blY4pqEe0,51.708633,10.006955,dm
ChIJKyNEDP3kukcRTDAFS_82Qxs,51.77451,9.3601,dm
ChIJ20ylLlQCcEERgOoY_XqhGYg,51.912697,10.44333,dm
ChIJf1AgvkzVpEcRX3NhIRlYOoo,51.5864469,9.9298791,other
ChIJuWTr5rYupUcRbOUWcarazdA,51.67942,10.09902,other
ChIJcbC7f6o8cEERLASKBwZslgU,51.655478,10.3358392,other
ChIJ89-2EOK-ukcRV8EnBAE1ZNc,52.00545,9.69889,other
ChIJYZBVdskccEERs0kRDBOVo-c,51.8691935,10.0289927,other
ChIJsx-PtcbUpEcRhijMP3-_BAs,51.541261,9.9327444,other
ChIJ23L6pQlHpUcRJhoi0CO5MsE,51.9349693,10.3454637,other
ChIJH7Jc6x8hpUcRLnWH5u3CqIo,51.61218,10.30892,other
ChIJLzeYEekspUcR4FxY3QSIKD8,51.7086763,10.0051229,dm
ChIJa5ldRiIDcEERJfaDMOmOoc4,51.8907823,10.179524,other
ChIJMWGiOx85pUcRWDwRAB56E_I,51.85955,10.34041,other
ChIJPRBspsKepUcRSUHTeyfZ9v8,51.895709,11.053342,dm
ChIJ7dULtGCwpUcRO2fx183Rmrg,51.6411779,11.146865,other
ChIJb4SgCe4MpUcR670HD7B5mYs,51.83496,10.788532,dm
ChIJP-v7Xy6jpUcR2MqI-Y9JnBg,51.782633,11.144739,dm
ChIJJ_N3ZiijpUcRe_xjqFmTsAM,51.787977,11.141902,dm
ChIJsymRDOQwcEERrFuLkyIUJIY,51.5546377,11.485646,other
ChIJM_jOZgANpUcR4UamgDjCglA,51.8271359,10.7614953,other
ChIJlxWlq7akpUcRC3pNTUj7AuA,51.732747,11.125158,other
ChIJoxAAQDa7pUcRJ6_LsqZiXmo,51.72498,11.13867,other
ChIJY54JtGCwpUcRB5WFIw6Zj4Y,51.6411779,11.146865,other
ChIJu9R_OO_tpUcRPq7whPpU9y4,51.94854,11.55681,other
ChIJXyyOri0DpUcR-NPOvchfGbI,51.5906133,10.6181286,other
ChIJhQFXStEUpUcRRK6j5eKzegk,51.8804748,10.5603016,other
ChIJB3GzRThqpUcRFCHNgn5ioic,51.95273,10.56368,other
ChIJo72yCADBpUcRHPy5yjIVCxY,51.7611789,11.4370462,dm
ChIJqywfhiAFpUcRqLyVLQXMFRc,51.6644016,10.6676236,other
ChIJjz16F1nupUcRRZ0ttvx7JjU,51.91996,11.60032,other
